game_id,Clusters
22100601,1
29400930,2
21900326,1
28900221,2
21800106,1
29900598,0
20200319,0
29501165,2
21400374,0
29300450,0
29501019,0
29300684,2
29700926,0
21701146,1
29000359,2
29100181,2
28800611,2
22000476,1
20700897,1
28900741,2
21300739,2
20000296,0
20500208,0
20300907,0
28700668,2
20300501,0
20800208,2
29200674,2
29200262,2
20800053,0
29300441,0
21900597,1
29100202,2
21300391,2
29901018,0
29300802,0
20300862,0
29600030,0
21400638,0
20900855,0
21700698,1
20400559,1
41100102,0
21800211,1
20900173,0
22200319,1
20400514,0
20500212,0
21400616,0
40000008,0
20400286,0
28900149,2
29500825,0
20600485,2
29200631,2
20600123,0
29500879,1
49800031,0
29300311,2
20200957,0
29501093,0
20800288,0
29300881,2
21301070,0
29600574,0
22101084,1
21500292,1
20200038,0
20800449,2
20600920,0
40700162,0
29701175,2
20800746,0
21100608,0
20001010,0
20200465,0
29500675,2
41200204,0
22000802,1
20600443,2
20400172,0
20000659,0
21601126,1
22200364,1
20300086,0
29901159,2
21000244,0
21100237,0
20800017,0
20900725,0
20500928,0
21701229,0
29000936,2
21000722,0
40400143,0
21301161,1
28500175,0
22100112,1
21300966,1
29500682,1
20700295,0
20800720,1
29000953,2
29200207,2
20100527,0
21701020,1
21700795,1
49100012,2
21400058,0
29700891,0
20901107,0
21400736,1
20500333,0
28800400,2
21400425,1
29900162,2
29500674,1
28900489,2
29600863,0
20701119,0
20000400,0
20601203,0
29601012,0
29500354,0
20401010,0
21500720,1
29501168,2
20600237,0
29500084,0
29800702,1
21100052,0
22100810,1
20900678,0
20101185,0
21400220,0
29100375,2
21600231,0
21800427,1
22000976,1
20000925,0
41400234,2
20101170,0
20800800,0
29300547,2
21100677,0
22000607,1
28600607,0
20900094,0
22100249,1
49000037,2
28600845,2
20701113,1
21801155,1
29301087,2
29000668,2
21900679,1
20500964,0
21400953,1
20900822,0
28800951,2
28800348,2
21100758,0
29001103,2
20501138,0
21900654,1
21500809,2
48500235,2
20500118,0
28800645,2
20400647,0
21400360,0
28700364,2
29400020,0
20000629,0
20900797,1
22000008,1
20400770,1
21900823,1
21000766,0
20000403,0
41100174,0
20200318,0
20600173,0
21000729,0
29100677,2
20800192,0
21000399,0
22000827,1
28500894,2
20900484,2
29401046,2
28700879,2
29200642,2
21500227,0
29400496,2
29900638,0
29600077,2
20300520,0
20900409,2
29300987,2
28600077,2
20100349,0
28600361,2
21600801,1
29500111,2
20300015,2
21900330,1
29400961,1
20701075,1
21800621,1
29200378,2
20900564,0
20000904,0
28600204,2
29000516,2
28500187,2
22100442,1
29300540,2
28900285,2
20900551,0
20900270,0
20100471,1
21300191,0
22000554,1
29901073,2
20900894,2
22200071,1
20401044,2
20700013,0
20200335,0
29501121,0
28600219,2
21401141,0
28900806,2
21400258,2
20600066,0
21400473,1
20700858,1
20301132,0
29000490,2
29400985,2
20100129,0
21800219,1
20300358,0
20000416,0
21400724,0
29600590,2
21801144,1
20200150,0
20700975,2
22201098,1
20501077,0
21600423,1
20300726,0
29600230,0
29800008,2
22000165,1
20900868,0
21700061,0
28800756,2
21500046,1
20800832,1
22000529,1
29000217,0
21600646,1
21500503,0
21300856,0
21500306,1
29701061,2
21600232,1
20100110,0
20600944,0
28600160,2
28700260,2
29800547,0
20300331,0
40700215,0
48800035,2
49700005,0
20600093,0
29500385,0
29400959,2
21700063,1
22100952,1
28700163,2
20700312,0
29400258,0
21800486,1
20400941,0
22100449,1
28600048,2
28900997,2
21801001,1
29900529,2
29601148,1
20300914,0
20101061,0
20001156,2
29100119,2
28500135,2
22100974,1
40700233,0
29300714,2
20200614,0
29600671,2
20800769,2
22200155,0
20400760,0
21000454,2
20600940,0
29400100,0
21900045,1
20200402,0
21700018,0
20700967,0
20800246,0
29700910,0
20300393,0
21100836,0
29200803,2
48900018,2
29201072,2
48800048,2
29500983,2
21800974,1
41000211,0
20900688,2
40200174,0
29400488,0
21100037,0
20901211,1
20800227,0
29600328,0
20500242,0
22000640,1
28500379,2
29000552,0
29800169,0
48900012,0
29601077,0
20000768,0
21100383,0
29100328,2
29200544,2
20100160,0
21400099,0
21500242,1
21500925,1
20000268,0
29501015,1
21700674,1
29300986,0
48900039,2
20200381,0
28600666,2
29100983,0
29700932,0
21700308,1
20900529,0
29000377,2
41500127,0
21600329,0
29000659,0
20700523,2
29901098,0
20100752,0
42200222,1
28801017,2
20500801,0
21800169,1
21500722,1
21400831,0
21100708,2
20900073,0
20100424,0
21800483,1
20900859,1
20100321,0
28700600,2
28800862,2
29300698,2
29000765,2
21000387,0
29000031,2
21400063,1
20600981,0
29400089,2
20501230,1
22100417,1
21800157,1
20200457,2
21400105,0
29001083,2
21100516,0
20301176,2
21800175,1
21900797,1
20200314,0
21800962,1
22201046,1
22000740,1
20700933,0
20801175,2
29301023,2
29300679,2
29500162,0
29300221,2
21400165,0
29200233,2
29100849,2
22000945,1
28700382,2
21900881,1
41100141,0
21800539,1
21400915,0
29200549,2
28700465,2
20300470,0
21400268,2
21600205,1
29300195,0
20700267,0
22200491,1
41500212,0
29800268,0
29400394,0
28700392,2
20800692,1
29800611,1
40700165,0
29300683,0
21800726,1
29700106,0
48900034,0
20600278,0
20601209,0
21600337,1
20900049,2
29100652,2
21701217,1
20900910,1
21600297,0
29900386,0
21400835,1
20200786,2
20001034,1
20100728,0
20200951,1
22100288,1
20000910,0
21700617,0
20401215,0
21500314,1
29300210,0
20300639,0
29200356,2
29201017,2
41100302,2
28700514,2
42100174,1
21600652,1
29101028,2
21400148,2
41000143,0
20500046,0
20001068,0
41900114,1
29800431,0
29100028,2
29800291,0
29200872,2
21000167,0
41600222,1
21301140,2
20900093,0
21400763,0
21600632,1
28600554,2
20100922,2
21801161,1
20000070,0
21501004,1
29800042,2
21600943,0
29200851,2
21300211,0
29300823,2
21800850,1
29900024,0
20900724,0
28700942,2
20200359,2
20900634,0
21600198,1
21001221,0
21800960,1
22001056,1
29001040,2
29500503,0
20500500,0
20300874,0
29500052,0
20901110,1
29901187,0
28600662,2
22200152,1
29500815,0
29701015,2
21301099,0
28700521,2
40900316,0
22100926,1
22100663,1
29100466,0
29300300,2
20800497,0
40900403,0
20300423,0
29200156,2
29701187,0
20600026,0
20300079,0
21300306,0
20400746,0
22200277,1
20400141,0
29800153,0
28800542,2
22000949,1
21300528,1
20700776,2
28600929,2
20300299,1
29700864,0
28500544,2
48600024,0
42200205,1
20600686,2
28600720,2
41500401,0
21400643,1
42100124,1
21600777,0
29000601,2
20700588,0
29900882,0
21700627,1
29400509,0
20500072,2
21801067,1
29600690,2
28900510,2
21100917,1
28900545,2
21400806,0
20800981,0
20500124,0
29400925,1
21700502,1
22001048,1
20200904,1
20400808,1
21300933,1
21500885,1
29600003,2
20500484,0
29500852,0
21700246,0
29900681,2
29000174,2
22101017,1
29800640,0
41300162,2
20101019,2
28700921,0
21000742,1
28500351,2
21500919,1
21100071,0
29701027,0
20200653,2
20500518,0
20000767,1
20900415,0
22000984,1
20600893,0
22101074,1
29600053,2
20600350,1
21400083,0
20200615,0
29400354,2
29300486,2
20900177,0
29900305,0
22000083,1
20000756,0
29700853,2
29000836,2
21700040,1
22200730,1
21500851,1
22000243,1
20900460,2
21001036,0
29600682,0
28900532,2
28700168,2
29200619,2
28800694,2
20300917,2
21900056,1
20200043,0
20400266,0
29200020,2
29200911,2
21900501,1
21100965,1
21700036,0
20800811,0
21700183,1
20900412,0
20500025,0
20200196,0
28600746,2
22200590,1
20800561,0
28700478,0
29600693,0
21400171,0
29000974,2
29400590,0
21600094,1
20201126,0
29900530,0
20500808,1
20300240,0
20600261,0
21500805,1
20300012,0
29900933,0
29800299,0
29501092,0
29100490,2
29200119,0
20900702,1
41700403,1
21401132,0
28800436,2
29600497,0
20500506,0
29800068,0
20001182,0
29100755,2
20300357,2
20900878,2
21900066,1
20200321,0
29400904,0
29000145,2
22200665,1
28900552,0
49800033,0
29600372,0
41100124,1
20400926,0
21600057,1
20001004,0
29300484,2
22100986,1
21801058,1
28900235,2
29900230,0
20601126,0
21900311,1
20100399,0
28900197,0
21700683,1
29800474,0
20900966,0
20100328,2
29500871,2
20000578,0
29401099,2
29400672,2
20500368,2
21900653,1
21900348,1
21600237,1
21601212,0
21100158,1
20800838,0
22100701,0
20300934,0
21300967,1
28500386,2
21000569,1
21800540,1
21600258,0
21900274,1
20500466,0
22000548,1
29900126,0
20800748,1
29700567,0
28900313,2
28500143,2
20100018,0
28600343,2
20900913,2
20400958,0
29200351,0
21601112,1
29000204,2
29500912,0
29701108,2
28900011,2
29400616,0
20200427,2
21000083,0
29500238,2
21000473,1
29100803,2
21700335,1
29300136,2
21900882,1
20201048,0
20300846,0
48900023,2
21900437,1
20301049,0
29900532,2
28600268,0
21500302,1
21301104,2
21700593,1
20400949,0
28500811,2
28500050,2
20300170,0
20700302,0
20400553,0
21601101,0
29800358,0
29300021,2
21301217,1
20300215,0
41000202,0
22100342,1
28500597,0
21500338,1
29100613,2
29000072,0
21100354,1
20800229,1
29900823,0
28600051,2
28700644,0
22200834,1
20400826,2
29400193,0
21801117,1
28600599,2
28500224,2
20800460,0
20300475,1
20600672,0
28600935,2
21000980,0
28900855,2
21300728,0
20900478,0
29400038,2
29800082,0
22100830,1
28500395,2
20901124,0
20400923,2
28700112,2
21300538,0
20200117,0
20400671,0
29100079,2
21800511,1
49000064,0
40700154,0
28800457,2
29400663,0
20700566,0
20300969,0
28900804,2
28700610,2
29800399,0
22200942,1
22000265,1
20800347,0
22100686,1
21900227,1
20000611,0
29800673,0
20000039,0
29600691,0
40800316,0
20300364,0
29200997,0
29200617,2
29900771,2
28800960,2
21100134,0
22000675,1
21900752,1
22001059,1
20100159,0
20101010,0
29100037,2
29600237,0
40900213,0
21500663,0
21400150,1
20400538,0
22000973,1
22000698,1
29500649,2
20800876,0
29900584,0
20900416,0
20800836,0
28700035,2
21900921,1
22000625,1
41600202,1
28900673,2
29400462,2
21300697,0
22000151,1
29700835,0
20300385,2
29700879,0
21600666,1
20701164,0
21900264,1
28800342,2
29000499,2
20400205,0
29100485,0
20801049,1
20800656,0
22000474,1
21500493,0
29501040,0
28700201,2
21000225,0
29700681,0
21801185,1
22000309,1
20800916,0
29700850,0
20500951,0
29600235,0
20400709,2
21800192,1
20100281,0
20701215,1
21500983,1
22101150,1
21800482,1
29100760,2
49400008,0
28900366,0
21401047,0
22000135,1
29601189,0
29100674,2
21800389,1
29501091,0
21600651,1
29900359,0
21700368,1
20900194,0
29100282,2
20300609,0
22201050,1
20000720,0
22200087,1
29300732,0
29700256,0
29900782,0
22100497,1
21701206,1
21900408,1
29100694,2
49100004,0
21700054,0
20000034,0
20600880,0
21700815,1
21100690,1
29200029,0
22200520,1
48700006,2
28900333,2
20100149,0
22200884,1
20500467,0
21400581,1
21000827,2
29800428,0
40400103,2
20900719,0
49700085,0
21100160,0
29501011,0
28500376,2
48800016,0
40600153,0
20801139,1
20501086,0
20100459,2
29100073,0
20301174,0
29700471,0
20400814,0
22101220,1
28500267,2
21900904,1
29900537,0
22000339,1
28600139,2
29800228,0
28600182,2
21800916,1
29700828,0
20900821,0
22201095,1
20200506,0
21500262,0
21600052,0
21800903,1
21801002,1
20100588,0
21700291,1
20000301,0
28800340,2
29500560,0
21500036,0
29900697,0
21900135,1
29601055,1
21600121,1
21300161,0
20101064,0
21700394,1
21400097,0
28900159,2
29201060,2
20401130,1
20800762,0
22000837,1
29600803,0
29600665,0
21500438,0
22000684,1
22000017,1
21100732,0
20501137,0
21900531,1
21800782,1
22200237,1
29501148,0
21800832,1
29000922,0
21300791,1
21600675,1
20400091,2
22200937,1
28500272,2
41500407,1
29400548,0
29500996,2
28500817,2
20900125,0
20501151,0
29000880,0
49100032,0
21900968,1
48800013,0
21300822,0
29600798,0
20501222,0
21400072,2
20800350,0
21900799,1
29600885,0
28600405,2
22200785,1
20300265,2
22000387,1
20700652,0
22100071,1
20700191,0
21500084,1
29300208,2
20600074,2
20300638,2
21700832,1
29800259,0
28800297,0
20601198,1
20900272,2
42100222,1
29400841,0
29300054,0
29400840,2
29000232,2
21000565,0
21800261,1
21800885,1
21600251,1
20600240,2
29900192,0
20500061,0
22101195,1
29400707,2
21400251,1
21700739,1
21701149,0
20801010,0
41400313,1
21400914,0
22200660,1
20600348,0
28800643,2
21300251,1
29300035,2
20101031,2
20400704,1
21000971,0
22200335,1
20400272,1
21000389,0
21800395,1
28600675,2
20200021,0
20601028,0
29900904,2
29300367,2
20900661,1
29600382,0
29700427,0
29900318,0
20500276,0
20801201,0
20901183,0
20400997,0
28500541,2
29900306,2
22100983,1
21300365,1
42200105,1
28500532,2
28800764,0
29501172,0
21500507,1
21800013,1
29400701,2
20800363,0
28900593,2
48500065,2
28800180,2
20500407,2
20201116,0
29901168,2
20701001,0
28900402,2
21500969,0
20600361,0
29200771,2
21601147,1
20600233,0
20500314,0
21800624,1
20200092,2
20501196,0
20800566,1
29200444,2
22101081,1
21800121,1
41700162,1
20800166,0
21300488,1
29500654,0
29300847,2
29800656,0
29600705,0
21801059,1
21000546,0
21600204,0
29100237,2
29000149,2
29400303,0
20100612,2
20701090,0
29200324,2
22000010,1
21701147,1
20500507,0
20100437,0
21500914,2
29000014,2
21300270,1
29600420,2
28800732,2
21100575,2
49200034,2
20500888,1
20800315,1
29800637,0
21600563,1
20400306,2
29700456,0
29700049,0
21800150,1
21600365,0
29700770,0
20100638,0
22000765,1
29300275,0
22201122,1
21700818,1
21300558,0
29701146,0
29900872,0
29100470,2
20700309,0
29300990,2
40600301,0
20600623,2
29700525,2
21601158,1
21500831,2
21800706,1
21800371,1
28900094,2
21300235,2
20200593,2
29300651,2
28800311,2
21800777,1
29700116,0
22100460,1
21900367,1
20500773,0
29200604,2
22000276,1
28500625,2
20700539,0
21100788,0
20600741,0
20600557,0
21600035,0
22201193,1
21800359,1
29600250,0
28600912,2
20300417,0
20201160,2
20700237,0
29601001,0
29300528,2
21900378,1
29700904,0
29900716,0
20900537,0
28800915,2
28700833,0
29100141,2
20900807,0
29700204,2
20300159,2
29400240,0
21300640,1
20701053,1
22200795,1
22101168,1
20701020,1
20200204,0
21500622,1
21600696,0
29800349,2
29500401,1
29600758,0
22200789,1
29500236,0
22200969,1
20700327,0
21100111,0
29800379,2
28600516,2
29700364,0
29200366,2
49700020,0
20800587,2
41100222,0
21900265,1
28900613,2
28800563,2
20900876,1
21500675,0
21600253,0
29500058,2
20400364,0
20500814,1
29700052,0
29300240,2
29300028,2
20100744,2
40000086,0
22100628,1
29901019,0
22000123,1
20200534,1
21300599,0
29700031,0
29800098,0
20000323,0
22001019,1
29000926,2
41400164,1
20200908,2
21501104,0
21100768,0
21000782,1
29400641,2
28700735,2
21100505,0
20501116,1
21401136,0
29300177,2
40800122,0
20600411,0
29500311,0
21900133,1
29900333,0
20100564,0
22200207,1
29200075,0
29500107,0
40200401,0
22000233,1
29600554,0
20200268,2
20100113,0
20100444,2
29200320,2
22100584,1
28800527,2
29000837,2
29000399,2
20501015,0
21500591,0
20800307,0
29901151,0
21900701,1
20300384,1
20800551,0
21900603,1
28500735,2
20701043,2
20400563,0
20100947,0
21400335,0
20700002,0
21600266,1
21500829,0
21400152,0
29400161,2
29400235,0
22000308,1
40300163,0
29400850,0
21700540,1
22100785,1
29701000,0
21500339,1
28500840,2
21700085,1
29701040,2
20600072,1
21700546,1
21600568,1
29100019,0
21500400,0
41700223,1
28800878,2
22100916,1
29601006,0
22201175,1
21800098,1
20801122,0
28900085,2
28700520,0
28600471,2
20600743,0
21300374,1
22000099,1
20400938,0
20100599,0
29400159,0
29600286,2
29500788,0
21400728,0
20800270,0
22100041,1
20200550,0
28900406,2
28700925,2
29101015,2
29100315,2
29200169,2
22100886,1
21400699,1
21400816,2
21000981,2
21400949,1
20001099,2
28900359,2
22201224,1
21500397,2
20201000,0
21000670,0
20600403,0
21700923,1
22100937,1
22000077,1
21300535,1
20300131,2
40200311,0
28600485,2
40300201,0
21500288,1
48700047,2
29200966,0
21000197,2
20900030,2
28500763,2
21800319,1
20100403,0
21701037,1
20701046,0
22200459,1
28600271,2
40300217,0
29900086,2
20500281,0
40800216,0
28503001,2
22100142,1
20800643,2
29900176,0
28700081,2
28700270,2
29600028,2
21600131,2
20600336,2
20600852,1
48700005,2
21500010,1
29800416,2
20501033,0
21900854,1
22100833,1
20300640,0
29600743,0
21000691,1
20200817,0
48600021,2
20400105,0
20900020,0
29000728,0
28700842,2
20100466,0
20100635,0
41000104,0
29500935,0
29700257,0
20900404,0
22000385,1
20901002,0
29900341,2
20900983,0
20200135,2
29300512,0
20000406,0
21000845,1
20200555,0
22200648,1
29500332,0
22000432,1
21900179,1
28600824,2
21900927,1
28700319,2
29200517,0
29300493,0
21500023,0
29601157,0
29000208,0
20800446,0
21900803,1
29200798,2
21400441,1
29300022,2
28700903,2
41800131,0
28800263,2
20001142,2
20700049,0
21400135,0
20100427,1
22200216,1
20701025,0
29800037,2
29800644,0
22100011,1
40300151,0
21800499,1
28800378,2
20701194,0
22000447,1
29300829,0
21100513,0
29100905,0
28600446,2
28500575,2
21500579,1
21300672,0
29300768,2
22200497,1
20500077,0
20800727,0
20600487,0
22000796,1
20100290,0
21700801,0
22200021,1
29500952,0
21501224,1
29501119,0
20500205,2
21800939,1
29700352,0
21900086,1
29000754,2
20300478,0
42000215,1
20800344,0
21600802,1
20800925,2
42000153,1
21800532,1
29500294,0
21901259,1
28900358,0
21300767,0
20900922,1
29100001,2
28800186,2
21100212,0
20300809,1
21600240,1
29900522,0
21000728,0
20400462,1
28600052,2
29100228,2
28900065,2
21600367,0
29100352,2
48500314,2
29700761,0
29800674,0
28900638,2
40400131,2
29901055,0
28800831,2
20600928,2
29600960,0
20600162,0
20500557,0
20200571,0
20100967,0
29000968,2
21100082,0
21100717,2
29400744,1
22000687,1
40200144,0
22000991,1
29101086,2
28600806,0
29400643,2
20900941,0
20300175,0
21100468,2
29400502,2
29901137,0
29200217,2
29300550,2
21700873,1
29001101,2
21100680,0
21400878,1
40900144,0
20100793,0
28800450,2
20900793,2
21601168,1
29200756,0
20100625,0
29100442,2
28600444,2
29700537,0
29000021,2
22100095,1
22100022,1
29000229,2
20001134,2
28600795,2
40700114,0
20400430,0
20600677,0
29000934,2
21100172,0
29200926,0
29501000,0
20400677,0
21300081,0
21001155,2
49400012,0
29500096,0
20501088,2
21000103,2
20600384,0
20100589,1
29600196,0
21900898,1
29400912,2
20101092,2
28700684,2
21100796,0
20500206,0
28700105,2
28900119,2
21300055,1
20000015,2
29000815,0
29200382,2
20900567,1
28700547,2
29601134,1
29200264,2
21401051,0
29200708,2
29300551,0
21700064,1
29200483,2
21100323,0
28700027,2
41500303,0
49700084,0
21700362,1
29200496,2
29200731,2
21100767,0
21800728,1
20401135,2
29200480,2
21100658,0
28901037,2
29100689,2
20000688,0
28900053,2
42000121,1
20701091,2
22000353,1
29600166,0
29400762,0
20600513,0
21000279,0
20101047,0
21000384,0
20600833,2
22200162,1
21400932,1
21500172,2
20000106,0
28700449,2
20400169,0
21300736,1
22000715,1
20501170,0
29300397,2
22201140,1
22100093,0
20400737,0
20100789,0
21800019,1
29001052,2
20300928,0
29400549,0
20200284,0
29500794,2
21800824,1
21800223,1
22201226,1
49200037,0
20700355,2
21000113,1
21400218,0
21501073,1
29200764,2
20300189,0
28500358,2
21900173,1
20700940,1
22201151,1
20700937,2
29300254,0
21800152,1
21300753,1
21601111,1
29701112,0
29300566,2
20500713,0
20801123,1
29501110,1
22000828,1
20600530,2
29100522,2
21100615,0
20000202,0
20500191,0
21300175,2
28900692,0
22200932,1
41600223,0
20801145,1
29600322,2
29400397,2
20200207,0
21900647,1
29300124,2
29100576,2
21601047,1
21400872,0
22000394,1
20701085,0
21500198,1
29100799,2
20500292,0
29400878,2
20700244,0
21100142,2
29901088,0
29300238,0
20800667,0
41000206,0
20300986,0
21500358,0
20000158,0
21900746,1
29200234,0
22000697,1
20700731,0
20100051,0
29000816,2
29900705,2
20000892,0
20300617,0
20000279,0
21100834,1
21700697,1
22100654,1
29700862,2
21501061,0
49800072,0
20700925,0
29901169,2
29500872,0
29000476,2
21000531,0
22001014,1
20000983,0
21600348,1
29200465,0
28700496,2
29100708,2
28500405,0
41500133,1
20600388,0
21300064,0
21800769,1
20000430,0
21801047,1
29800183,0
29900605,0
22000036,1
21300026,2
21600410,1
28800592,2
29800131,0
29100023,2
21000572,2
20200142,0
29100421,2
20500422,2
29900421,0
29500405,2
28600507,2
29901034,2
21800271,1
21500235,0
21600708,0
20800597,0
21600127,0
20700559,0
29300309,0
29200314,2
29400972,0
20500537,0
22000520,1
20600136,0
20900918,0
29600543,0
41600143,1
28600809,2
21301171,1
21400136,0
20300931,0
20800470,1
28500576,2
29100861,2
28900047,2
20500993,2
29900857,2
20900862,2
41600112,1
21400377,2
48700069,2
29000292,2
29100418,2
21000889,1
20100308,2
21800108,1
29300860,0
21500234,0
20300235,0
20400242,0
29300317,2
29400131,2
29300188,0
22100003,1
21000899,0
21000576,0
28900072,2
20200155,0
28900339,0
29701164,0
28600013,2
21500140,1
40000046,0
29900661,0
21900256,1
28900670,2
21000378,0
21300836,0
29600389,1
29901127,0
20300285,2
28500097,2
29200186,2
20400443,0
20400833,0
42000143,1
20600470,0
21300570,0
29700057,0
28900754,2
20200626,2
20501035,0
29300601,0
20600097,0
41900237,1
29200550,2
40700403,0
22000140,1
21700338,1
20600868,0
22100925,1
29700656,0
21000446,0
21900758,1
29300448,2
20400343,2
20700631,0
20600405,0
21000641,0
29300950,0
22200031,1
29100379,2
40600232,0
28800728,2
29300341,2
29000345,2
29400510,2
21900382,1
21400741,1
28800736,2
20800672,0
21000511,0
28900547,2
29400430,0
20200871,0
28901022,0
20400824,0
21900158,1
20600710,0
20900953,0
20401154,1
28900263,2
21800046,1
41300203,0
29700200,0
21900255,1
21300990,2
29701070,1
20200324,0
20100894,0
22200728,1
22200235,1
29600876,1
20600890,0
21300461,0
29300302,0
20100934,0
28600420,2
21000469,1
20200610,1
21000589,0
21000121,0
20901172,0
22000352,1
21900014,1
21500195,0
29900689,2
29700936,0
21000705,0
29601047,0
29900068,1
42200302,1
21500024,1
21501087,0
21000994,0
20000523,2
20600496,0
21800439,1
29900448,2
21000101,1
28600627,2
28600217,2
48500067,2
29300016,2
29000169,2
21600592,1
41200307,0
21900753,1
29101081,2
42000306,1
22000064,1
20601112,0
21300079,0
40600164,0
20701009,0
41900124,1
29700743,0
21800356,1
20901157,0
20500729,0
21100024,0
20700828,0
21700992,1
22100309,1
41300114,0
29100171,2
22200894,1
21900953,1
20300450,0
20501066,0
20800386,0
21600328,1
28500873,2
29700894,0
21700660,1
21000907,0
21001224,1
20700330,0
29500202,0
20200546,0
21400409,0
20300691,1
20800120,0
21900795,1
21300530,0
49200066,2
21500679,2
29400751,2
22201181,1
40800306,0
21800473,1
29400937,0
29700436,0
29600112,2
20700287,0
20900682,0
20400495,0
21500813,0
21700922,1
29400620,2
21900021,1
20600114,2
28700930,2
29901026,2
20500917,0
21000967,0
20800791,0
20600941,0
20600751,0
20700040,0
28800668,2
20301115,0
28500833,2
20700214,0
28800953,2
28800512,2
28901009,2
20500431,0
20500359,0
21800036,1
20401045,2
21701070,1
21900140,1
29200258,0
29500206,2
21400726,1
42200201,1
40600133,0
20000580,0
28500246,2
41600155,1
22100317,1
20100068,0
20701057,0
20401105,1
29600079,0
22200250,1
21300537,0
21500379,1
29200205,2
20400827,0
29800548,0
28600853,2
29400631,0
20801189,0
20500435,0
29300443,2
28800942,0
21800083,1
22100209,1
29900696,2
29100679,2
29901189,2
29400927,2
29000833,2
21300937,2
40300224,0
40000031,0
20000138,2
20600265,0
20300589,0
21500462,0
21300313,1
29900794,0
21600513,0
21801012,1
22100966,1
29000113,0
28700886,2
28800247,2
20300009,0
20300925,0
22100164,1
29700834,2
29101007,0
29100534,2
21701094,1
29501088,0
29100612,0
20100023,2
28800449,2
20700246,2
20000981,0
29800557,0
28700423,0
22000367,1
29800031,0
22000585,1
21400852,0
28900387,2
20500612,0
21700733,1
29000234,2
21800111,1
22200514,1
21000415,0
29500483,0
20201120,0
21500662,1
41500162,0
20700718,0
29000202,2
29500635,0
28600404,2
20100929,0
28600865,2
28800591,2
21100662,0
29700458,0
20500265,0
21700329,1
20500163,0
28900631,2
20001102,0
40800142,1
21000241,0
41700175,1
20400521,0
22200596,1
20000635,0
21000157,2
20000671,0
21400173,1
29000006,2
29100594,0
21700696,1
21900808,1
28700508,0
21300928,1
29100629,2
28900587,2
20400245,0
29100388,2
20101056,0
29000158,2
29701028,0
20901066,0
20701079,0
28900188,0
21301042,1
49600018,0
21501041,0
20200230,0
29200250,2
21300592,1
20200206,0
20800830,0
20500415,0
41600172,0
40800211,0
22101115,1
21400562,1
20001168,2
20900912,1
21600791,1
29400219,2
20200834,0
21900453,1
29401078,0
21700947,1
22000921,1
28500269,2
21300199,1
20800990,0
22200988,1
21300085,0
28700228,2
20800444,1
21701212,1
29400118,0
29600696,0
21900338,1
20501172,0
20400763,2
21501114,1
22200303,1
29401037,0
21600834,0
20200431,0
21100466,0
20900787,0
22200149,1
49000035,0
20000946,0
29601074,2
28600916,2
29500370,0
41300151,0
29200812,0
20300402,1
29400684,2
20201119,2
20800987,0
21600318,0
21600993,0
29200342,2
28900484,2
48800037,2
29701135,1
22200949,1
20700724,0
22000351,1
29001037,2
22100408,1
29200551,2
20300228,0
20200703,2
22001001,1
21001048,0
20300844,2
21500797,2
22000570,1
29200623,0
21001041,0
20600297,0
20500685,0
20800348,0
49000013,0
22200630,1
20100369,0
20801106,0
21301177,0
29700629,0
48800049,2
20301030,0
22000982,0
29701058,0
21600230,1
48900020,2
29100584,2
28700003,2
20100245,0
29100830,2
20400655,0
20800640,1
29300920,2
29900715,0
28500683,2
41300311,1
28900241,2
21900004,1
21301139,1
20201145,0
28800954,2
20401063,1
29600033,0
21600532,1
21800710,1
42200143,1
21400178,0
20700216,0
20600412,0
21001218,2
20701071,2
29200680,2
29300666,2
29100648,2
20200812,0
48500231,2
22100190,0
29000941,2
22000061,1
41000223,2
29100257,2
29200178,0
28700353,2
21601180,0
28900668,2
28800470,2
20400491,0
21800345,1
29300927,2
21700079,1
49700027,0
49700009,0
20000766,0
20500540,0
21600665,1
29400203,2
20201169,0
21000969,0
28700335,2
28800431,0
29100272,2
22001065,1
21000467,0
28800433,2
20800742,2
28600330,2
41200222,0
29800654,0
21300307,0
20401075,2
29000343,2
29600445,0
21100188,0
20900838,1
28700178,2
28700381,2
20200253,0
20300572,0
29000806,2
29400362,0
28900234,0
28900850,2
29400923,0
29600019,2
21700902,1
20600112,0
22000496,1
28600649,2
20800083,0
28500270,2
22200943,1
20101160,0
29300287,0
21500812,1
21400527,0
28500171,2
21000161,0
20501011,0
21900960,1
20700547,2
20700268,0
28700036,2
29200794,2
20500131,0
41600136,1
20000193,0
20700190,0
21300095,1
22100873,1
21000199,0
20000114,0
29700030,2
21100693,0
28900706,2
20500044,2
21100427,1
20300879,2
20700723,0
21100332,2
20900045,2
28901003,2
29200106,2
21400730,1
20801216,2
22100149,1
20800277,2
21900843,1
21701197,1
29900168,0
20000032,2
20100269,2
41600234,1
21000294,0
20200444,0
29100955,2
28500911,2
20400015,0
40200124,0
29400103,0
20000009,0
20700188,0
21600110,1
20400955,0
29800487,2
29100384,2
29600257,0
22200646,1
28500620,2
20800548,2
20400744,0
22200632,1
22200541,1
42100205,1
28700264,2
22000184,1
20600811,0
29300850,0
20101150,1
20800634,0
29200853,2
29600265,0
20800740,1
20201033,2
21600020,1
20300191,0
28500227,0
40200135,0
20600133,2
29101067,2
28700177,2
22200176,1
20000309,1
29400461,0
20700026,1
29600049,2
21901301,1
21900922,1
49700010,0
29401031,2
