game_id,Clusters
29200268,1
20000062,0
21000471,0
29300188,0
22000734,2
40400234,0
29101067,1
28700177,1
49000013,0
22100219,2
20900129,0
29900320,1
29400461,0
21600617,2
22000994,2
21001144,0
20400446,0
29600049,0
21801131,2
21900835,2
29401031,1
41900177,2
28700276,1
21500398,2
20400923,1
21600373,0
21400859,2
22000236,2
21800828,2
20101159,2
29100499,0
20900534,0
28700370,1
29200860,1
29000242,1
21601032,0
21801175,2
20100146,0
21400235,2
29900786,0
21501159,2
28800655,1
21500987,0
20400556,0
28800707,1
29000749,1
29200429,1
20300077,0
20400080,0
29800707,0
20600674,0
28700160,1
21700967,2
20500038,0
21800376,2
28600915,1
21400146,2
21900402,2
29300076,0
29200133,1
41000311,0
21400959,2
20600741,0
29900459,0
28600260,1
21801184,2
20201067,0
20800699,0
28700381,1
29000398,1
21900443,2
29800154,1
29200513,1
29100089,1
29300526,1
20800042,0
29200100,1
21500409,2
21900083,0
20500251,0
48500068,1
20300550,0
29600570,0
21800803,2
21500989,0
21700973,2
21500821,0
20700519,0
20601059,1
20501186,2
29300007,1
20200111,0
22000447,2
22100137,2
28700860,1
29900341,1
21701131,2
21000775,2
28500875,1
20100370,1
29900843,1
20400448,0
20301084,0
21100434,0
21300292,0
20300996,0
20200071,0
29200095,1
28600405,1
21801130,2
22000631,2
21300733,1
29200857,0
21300310,2
20900507,0
29701084,1
49100052,1
29400275,0
21400051,0
28500204,0
29200467,1
21500763,2
28800082,1
21400606,2
21500362,0
29400422,0
21300418,0
21600316,2
29500317,1
21500093,2
22000803,2
20500790,0
29800642,0
20900130,2
21700083,2
21400749,2
20100253,0
28800206,1
20400085,0
20300498,0
20401178,1
20800044,0
20600097,0
20400834,0
28600318,1
29100875,0
20200386,0
20600715,1
29600011,0
29400813,2
20401139,1
21500334,0
20800224,0
29900509,1
21100860,0
29100458,1
21000018,0
21400294,1
28700778,1
21300598,0
21700032,2
49600042,2
21800726,2
28900939,1
29100713,1
29000247,1
29500537,0
29000396,1
20600710,0
49400010,0
20901122,0
21400437,0
49700011,0
28600345,1
21600753,2
21700515,0
21000321,0
21700506,0
28500411,1
29000627,0
21100478,0
20101156,0
21500835,2
21000582,0
21900235,2
28500288,1
29800408,0
21400545,2
20501200,0
28900025,1
20800736,2
21500832,1
20501085,0
21800075,2
21000888,0
20200755,0
21900503,2
20500343,0
29600098,0
22000600,2
21000761,0
20501045,0
28900752,1
29400546,0
20500778,0
21800307,2
21600229,0
21800156,2
29400653,1
21600384,2
20001123,1
29300580,0
29800411,0
20200951,2
20801066,0
28700383,1
29800338,0
20401169,0
20900761,0
29100677,1
29400410,1
20600225,1
28700523,1
21400620,0
20900380,0
20500361,0
42000105,2
48800047,1
29800250,0
28900125,1
29500544,1
20700482,1
29300216,1
29900643,2
29700224,1
21300064,0
21300019,1
20900095,1
41400113,0
29000531,1
29100861,1
29000989,1
29400498,0
29200425,1
21100004,0
21600535,0
20100588,0
29600183,0
29400224,0
20000486,0
29000916,1
21800982,2
28900450,1
20100289,0
21300167,0
21601152,2
21000662,2
49600030,0
28700026,1
20700404,2
28900744,1
41600301,2
28600253,1
29700632,0
29000550,0
21900793,2
29200551,1
20300915,0
21100550,1
21300086,2
21801191,2
20900220,0
28900121,0
29300230,1
29900715,0
21000706,2
41400172,0
28500219,1
29300159,0
22000621,2
28500681,1
20700432,1
29001024,0
29000097,1
20100724,1
20300277,0
21600055,0
20900258,2
29200872,1
29400737,1
21700697,2
20401125,0
22101213,2
29400613,1
29800557,0
28700590,1
28900393,1
22000698,2
21300514,2
20700581,2
20501176,0
22100297,2
28700556,1
20300212,0
20700992,0
28700402,1
20000382,1
29301025,1
21800877,2
29900101,0
20900407,0
20500176,2
20900920,0
21600708,0
20200493,0
22000344,2
21000922,0
29800093,0
49800076,0
21800532,2
29000327,1
20900026,0
21800711,2
22100022,2
20900776,0
29400850,0
21000138,0
22100892,2
41700174,2
20100012,0
21300263,0
21900929,2
21601195,2
21600216,0
20000032,1
28900998,1
20001160,1
20100107,0
21000011,1
29301049,0
49200050,0
28700691,1
21601043,2
49000001,0
28901000,1
29200843,0
21900531,2
28700189,1
28900697,0
21401131,0
20100947,0
20900708,2
21900103,2
28700892,0
21700669,2
29000245,0
29600828,0
20300802,0
22000316,2
21900759,2
28700510,0
28500021,1
21000875,1
49000039,1
21600607,2
20900133,1
21900357,2
20000218,0
29300618,1
20400895,0
20400026,0
21400724,0
21800449,2
29500746,1
21500284,2
21900029,2
20900781,0
29900958,1
20000272,0
21100722,1
29500985,0
20600293,1
21800258,2
28900462,1
29000313,0
29600756,1
20400873,0
29400920,0
29900170,0
20800474,0
21400759,0
29000720,0
28900870,0
21400805,2
29700881,2
29601084,1
29500683,0
20400677,0
20400262,1
29600473,1
21500830,2
29700052,0
28500292,1
29200817,0
29800432,0
29400631,0
20300912,0
28700473,1
28500253,1
21400563,1
29200844,1
28800055,1
21901276,2
29900915,0
29501114,0
20600947,0
28500899,1
21801005,2
20900145,0
41900165,2
20700237,2
29900433,1
21500312,2
42100222,2
21900145,2
21601040,2
28800067,1
21300919,0
29300317,1
20100074,1
20301110,0
21600854,2
29000984,0
22100451,2
41000131,0
21400196,1
20100829,0
29700677,1
29500532,0
20100744,1
29200218,1
28600644,1
20500604,0
28500139,1
29300996,1
21500949,0
29300294,1
22100121,2
29701119,1
21700494,2
21400519,2
21700382,2
20200032,1
20400532,1
20201100,1
29700156,0
20501030,0
21700662,1
20901051,0
21500724,0
20201155,0
48600002,0
21400723,0
21801079,2
20900711,0
20101112,1
29300093,0
21500034,2
20701019,0
20400696,1
29800586,1
21500282,2
21000598,2
21300865,0
29800636,0
29300590,1
29100900,1
29000275,1
29200804,0
21001211,2
21900591,2
20700322,1
29100559,0
22000453,2
28700793,1
20500512,0
40800176,0
28900683,1
20800516,0
29601070,0
21000780,0
21000355,0
21700332,2
20200910,0
21400103,0
20800021,0
29600544,1
28800579,1
28500120,1
29701065,0
28900444,0
20600687,0
28600141,1
28800505,1
21900431,2
20201185,0
28800413,1
21600200,2
28700350,1
20901078,0
22000486,2
20100067,0
29700683,0
29500187,0
20000258,0
29800077,1
20000022,0
20100782,0
29500978,0
29400559,0
21500905,0
28700469,1
21601049,2
21800413,2
21900469,2
20800761,1
20500250,0
20200174,0
21501223,0
29200466,1
21900726,2
29800090,0
28700916,1
21400236,0
29200468,0
29700536,0
28800514,1
28800482,1
29300014,1
21300592,2
40300151,0
29401023,2
20500195,0
20000650,2
48800026,1
20101176,0
29200042,1
20100586,1
21900500,2
29200135,0
21400665,2
21900293,2
22000422,2
20700383,0
21600847,2
29100318,1
29000948,0
20201045,0
21400551,2
21701229,2
28500518,1
29400122,0
20700679,2
29501142,0
21800138,2
22000428,2
21700456,0
29700398,0
21600609,2
28900128,1
21900712,2
20900289,2
20501152,0
21801033,1
28800532,1
29900327,0
21400433,0
20401103,2
29700764,0
21600812,2
21900093,2
20100891,0
28600107,1
21500517,2
20200358,0
21900437,2
28800949,1
22100837,2
28900615,1
29500717,0
28700853,1
22000200,2
28500345,1
28900705,1
29200739,1
28800425,1
22101080,2
29900033,0
21100770,0
29800287,0
28800660,1
21300827,2
28900335,1
29501109,0
20301076,0
28500213,1
28800588,1
28801024,1
21700634,0
20400563,0
21000935,1
29601150,0
29700831,0
29001063,0
28600653,1
29700598,0
29700242,0
28700813,1
21801129,2
41700213,2
20900383,2
28600434,1
21000913,0
20800634,0
20601071,2
21800502,2
28700215,0
21600984,2
20901046,0
21100943,2
22000900,2
29000869,1
28900495,1
28900209,1
22100804,2
49100003,1
22100089,2
20601206,0
21800896,2
29800286,0
28800070,0
29600309,0
21700301,0
20900045,1
21300010,2
29901056,0
29100645,1
29400328,1
20800170,2
20001070,0
29400693,0
29600507,2
29800183,0
22100684,2
29700110,1
20400459,0
21701193,2
28500512,1
22100647,2
40600163,0
41400236,2
22100891,2
21900545,2
29400837,0
29000515,0
20300898,0
21700854,2
29200074,1
29300852,1
20700704,2
29600622,0
29600660,1
20200038,0
20000202,0
29600845,0
22101091,2
29500050,0
20500736,0
20900868,0
21800070,2
28900089,1
29000077,1
29600938,0
29200904,1
20901181,2
29900414,1
21800550,2
20401200,0
20700273,0
22000813,2
29600176,0
29001040,1
29600212,0
29100075,1
20500672,0
20700491,1
21400557,0
20000673,0
29100787,1
29600272,0
29400202,0
21700214,2
20701057,0
20200506,0
29000217,0
29800113,0
21300664,0
28900147,1
29200875,1
21000332,0
20700420,0
20200259,0
21100367,0
29000215,1
21800488,2
29000352,1
29800099,1
28800935,1
21400980,0
21600076,2
29100700,1
20600697,1
20300549,1
21001217,0
20901131,0
29700365,0
29500899,1
49700031,0
20300082,0
22101217,2
28500400,1
20000839,1
21100815,0
21600959,2
29900656,2
20700800,2
41900113,2
28900405,1
21401038,0
29600147,0
20600429,0
29700558,0
20700873,2
22001074,2
28500804,1
21600111,2
21601214,2
21900783,2
29100418,1
20700913,0
29100619,1
22000677,2
29300648,1
20200392,0
20600021,0
22000201,2
21001003,0
29201042,0
20100485,0
20800956,0
21501195,2
20601049,0
21700300,2
20501130,2
20400352,0
29200198,0
21700701,2
20600091,2
29200162,0
20100050,1
20000984,2
21600948,2
21001167,1
21100701,0
22000657,2
49200071,0
28500293,1
29200364,1
20200372,1
21600720,2
28800096,1
21700105,2
21700914,2
29500261,0
20000529,0
28600485,0
22100447,2
29600581,0
21800906,2
29100960,2
41400233,2
42100234,2
28800695,1
29900540,0
29100718,1
28700108,0
21400239,0
20400405,1
29100496,1
48600043,1
29601133,1
20700042,1
20900580,0
20500175,0
21800367,2
20800188,0
20600316,0
21500551,2
21100138,0
29600914,0
29600170,0
29100518,1
21300447,0
29600213,0
20701021,2
22100098,2
21300515,0
21400581,2
29900293,0
21300960,0
20700837,0
21500596,2
29600164,0
21301022,0
21100638,0
48700047,1
28800295,1
21600917,2
21900133,2
22000163,2
20000369,1
42000305,2
20200462,0
21500957,2
41000143,0
20600711,0
20300634,0
21700812,2
21300926,0
21500288,2
21601053,1
20600277,2
29000592,0
28600826,1
41200112,0
29800136,0
20900013,0
20200973,0
29000809,1
41100164,0
29901133,0
29200510,0
21100581,0
21700616,2
28900907,1
21301143,0
29700014,0
21000093,0
28600594,1
22000124,2
21100255,0
29200032,1
29000371,1
20700478,2
21100658,0
29501021,0
29500274,0
21100175,0
20200760,0
22000651,2
29900523,1
20200561,0
20000365,0
40900166,0
29700440,0
20701188,0
20900542,0
29400943,0
40700165,0
21800071,2
29200311,0
28900774,1
20000554,0
22000481,2
29300811,1
28900403,1
22100940,2
28900872,0
29100207,1
29800371,0
21300623,2
22101178,2
21600547,2
28600809,1
40700113,0
21501047,0
20700022,0
29000544,1
29701058,0
20500694,0
21900278,2
28600310,1
29401089,1
28500747,1
29900059,1
21800292,2
21100330,0
29200205,1
29500031,0
22000539,2
49100029,0
21800763,2
29700588,1
20801101,0
29400616,0
21700002,2
20801127,0
21300381,0
20400949,0
28600912,1
20700451,0
21500868,2
28700447,1
29900677,1
21600522,2
28800225,1
21900699,2
28700852,1
22100630,2
29200924,1
29400929,1
41600126,0
20200544,0
29101039,1
20900717,2
29900075,0
22000675,2
20801204,0
21001022,0
28800094,0
42000225,2
29500148,0
21000007,0
21500564,2
21400192,0
28500104,1
40200144,0
20000603,0
20000471,1
21400457,2
29501010,1
28500065,0
20200703,1
29900747,1
29800042,1
28700579,1
21400467,0
20300995,1
20700952,0
29300937,0
22101122,2
29901174,0
29700252,1
20500685,0
20300296,0
28901085,1
20800605,2
20200433,0
40600151,0
20600026,0
21800178,0
20100757,0
28900255,1
21100679,0
21301158,0
20800158,1
28901008,1
49000044,1
29500612,0
28800382,1
48700045,1
20600412,0
20000334,0
20500461,1
22100918,2
21400580,2
21701019,2
20900510,0
22101088,2
29100618,1
21400721,0
40300217,0
29900169,0
21900023,2
21900399,2
28500911,1
20500710,0
29300444,1
28600497,1
20500338,0
21000874,1
21500663,0
22100846,2
29300485,1
21800275,2
21500267,2
21100191,0
21900855,2
21800468,2
21000530,0
28600564,1
48900004,0
21100091,0
28600706,1
21001125,0
40400113,0
20600306,0
21400895,2
20000430,0
21800393,2
29600838,0
29600769,0
20400491,0
28500568,1
29500039,0
28901083,1
20500046,0
21800122,2
20000867,0
21400937,0
21400458,2
21700985,0
20200226,0
40700211,0
29500253,1
28500797,1
28500578,1
28700136,1
41800132,2
29000361,1
21500083,2
21401176,2
21400137,1
40400402,0
21100438,0
29600792,2
41100173,0
22101171,2
29600979,0
21700275,2
20101116,1
40900214,0
29000105,0
49000025,1
28800368,1
21300583,0
21300584,0
20900207,2
21100931,0
29900457,0
28901012,1
20001004,0
29300445,1
22000327,2
20301007,0
20301025,0
48500231,1
21800952,2
28500893,1
21401115,0
21400926,0
21900668,2
21401134,2
29900172,0
21500604,2
21500563,2
21100375,0
40000034,0
28900818,0
21800040,2
21600605,0
20300346,2
22100391,2
21100861,2
29500260,1
21800375,2
29900681,1
28900481,1
21900408,2
29600389,2
22000761,2
20900747,0
22100130,2
21100045,2
21701102,2
22001033,2
20100262,0
20100105,0
22101035,2
28600211,1
21800227,2
22100083,2
21500661,0
20000301,0
21401150,2
21400630,0
22000798,2
20400150,1
29400203,1
29000696,0
29100566,1
29300957,1
20401107,0
21800520,2
28800078,1
21900115,2
29100486,1
20600029,2
20900371,0
21900267,2
20200181,0
28700244,1
21600863,2
29700401,0
20201017,0
20800903,2
28900699,1
29500373,1
28500137,1
28600046,0
21900365,2
29100779,1
21400260,0
20200361,0
29600901,1
40400175,0
29500898,2
28800130,1
20801128,0
20200211,2
21300942,2
48800031,0
20200873,2
20700603,2
40000086,0
20401191,0
20300268,0
29600932,0
20900784,0
20400228,0
21000972,1
22100377,2
20901147,1
29300568,1
29200758,1
21800866,2
20701100,0
29000755,1
29400511,2
28700068,1
21300164,0
29000360,0
20600395,1
21600563,2
29100563,1
41300155,2
29901140,2
20000077,0
28800853,0
20100106,0
22100298,2
21500714,2
20800783,1
29700748,1
29500370,0
29100952,1
21800365,2
21300556,2
20900471,0
41400134,2
29600731,2
20101023,0
20000591,0
22100943,2
29000318,1
29000917,1
29300776,0
22000767,2
21500350,2
20300368,0
29101045,1
21801041,2
21900197,0
29800088,1
29700821,1
20300636,0
29900891,0
20301160,0
28700119,0
21500462,0
29700363,0
20800603,0
20200219,1
29700792,0
21000081,2
29700877,0
21400386,0
29800072,1
21900893,2
41200224,0
20500866,0
20001025,1
21300473,0
29000177,1
29601053,1
29600725,1
20200834,0
21800164,2
21900327,2
20700188,0
28800332,1
21600206,0
21500353,0
20000027,0
20700189,0
29200711,0
21000650,0
28700413,1
49700080,0
40800155,0
29200515,0
29600880,0
29700594,0
21700891,2
20700770,0
29200909,0
21400041,0
20900989,0
21100224,0
20100948,1
28500717,1
40900202,0
21700921,2
29400424,1
28700762,1
28600096,1
29700381,0
21500445,2
21900616,2
21100437,0
29701159,1
21100806,2
29500398,1
21700460,0
20801031,0
29900071,0
21100355,0
21600429,2
20800524,0
29900440,1
20600303,0
21800504,2
29901162,0
20001135,1
29000867,0
22000021,2
29100223,1
20500062,0
29701184,1
21100328,0
20000635,0
29700789,1
21000794,0
22000269,2
20100122,0
20200754,0
28900264,1
28900517,1
29000259,1
20900369,0
29000615,1
29000198,1
21900915,2
22000902,2
29200157,0
21000887,0
20101000,0
20300156,0
20900424,0
28600591,1
20601063,0
21701067,2
20501105,0
20700579,0
20300951,0
29000659,0
20300089,0
20500702,0
21800174,2
49200001,0
20700775,2
40800152,0
21600277,2
29700272,0
20300914,0
20700307,0
28700110,1
21900201,2
29900689,1
20900508,0
29400084,1
29200569,1
29300346,1
29900205,1
29701174,0
29700921,0
40300141,1
29400129,1
21000342,0
20200381,0
29500609,1
22000835,2
20201046,0
20600931,0
20700517,2
21800975,2
29201087,0
20100159,0
28801009,1
21000464,1
21100134,0
29400753,1
29400500,1
29300255,1
20100658,0
22100005,2
29301013,1
20700098,0
29800067,0
21500561,2
21800534,2
28600881,0
29100731,0
20300339,0
29800437,0
21600767,2
21500103,2
21500651,2
29501121,0
22000332,2
21000703,1
20201086,0
20701153,2
29700862,1
20800097,0
20400045,1
29201107,1
20700713,2
20300600,0
20101011,0
28700895,1
41000165,0
22100739,2
41600102,2
28700842,1
29200816,1
29600205,0
29800452,0
29200666,1
21600794,2
28700415,1
20100634,0
21600413,2
28900660,1
29500582,0
21600113,2
28700369,1
22100704,2
29600702,0
20700865,1
20800688,0
20900714,0
20000971,1
21500416,2
40700234,0
20800617,0
28901086,1
20800360,1
21100436,0
28700294,1
22000130,2
29400172,1
20900871,0
20400738,2
21300038,0
21001052,0
21000914,2
22100449,2
20000305,0
49600011,0
22100648,2
28500701,1
28700125,1
21900404,2
28600052,1
28800527,1
29600085,1
29100991,1
29300473,1
28800128,1
22000251,2
21000265,0
20401058,2
21500652,2
29900219,1
40400127,0
29600033,0
28901057,1
21500071,0
28500611,1
29600471,0
22100146,2
20500020,0
49600071,1
29700069,0
29900409,1
21700768,2
20400414,2
48600019,1
20801129,0
29601077,0
28600511,1
28800675,1
29200090,0
21500335,2
21300762,0
29900231,0
28800729,1
29800445,0
21000893,0
20600344,2
28500227,0
21400368,0
21400242,0
29301063,0
21700049,2
20300244,0
20300575,0
20200501,0
28800200,1
20400404,0
21100912,2
20801068,2
21800441,2
20400366,1
21100867,2
21700425,0
29600992,0
21900114,2
21100786,1
49100007,1
28700774,1
21100840,0
29400851,0
21500767,2
20500510,0
29800165,1
21400573,0
20200354,1
21000030,2
20800164,0
21600811,2
21600462,2
21100458,0
20700838,0
28500879,1
29400823,1
20600258,1
21300425,0
21801007,2
28900234,0
28700683,1
49600016,1
20900863,0
28600243,1
29300009,1
21000947,0
21401008,0
21500458,2
20200936,0
22000264,2
21100781,1
21400097,0
49200037,0
28700782,1
29200696,1
20601173,0
21800155,2
40800153,0
29000109,1
29900696,1
22100441,2
20700003,0
29200340,0
29200787,1
29400617,0
21400818,2
21600657,2
21800265,2
29900323,0
20900132,0
28600468,1
22100419,2
21800825,2
28500445,1
28600600,0
20301133,0
22101071,2
28700576,1
21800874,2
20400842,0
21600743,2
20600215,0
20400995,0
21400255,1
20300570,0
20200833,0
29500575,0
20800865,0
20300154,0
21801068,2
21600920,0
41200303,0
20500651,0
28800966,1
28901049,1
21500877,2
20401152,2
20601067,0
20900922,2
20100283,1
29501147,1
20800553,0
20901126,0
29100732,1
20201115,1
20400524,2
29200934,1
21800339,2
22000220,2
21600073,2
21400201,0
21600392,2
21400520,0
21700070,2
21400018,0
29600632,2
22000511,2
28800764,0
20101177,1
29701158,0
20100743,2
21600790,2
21300156,2
21900585,2
49600057,0
28500176,1
22000696,2
28700878,1
20300804,0
29600926,0
41200166,0
21501022,2
21701129,2
20300939,0
20400604,0
20000183,1
21900823,2
29000474,1
20200257,1
29400531,0
20801104,0
21700524,2
29800513,0
29701175,0
29900629,0
21900497,2
20800913,0
29500369,0
20900969,2
29100392,1
28700382,1
29200704,1
28600746,1
21100333,0
21300675,0
21601071,2
29701052,0
28500571,1
21300071,2
28700898,1
21900934,2
20300173,0
20000801,0
28700387,1
21801050,2
20600708,0
22100552,2
22100044,2
21500196,0
28700929,1
20000160,0
29000291,1
28500070,1
28800052,0
21600676,2
21000046,0
41100154,0
20800848,0
21700085,2
21100532,0
29401090,1
21600880,2
21700215,0
20300330,0
29000290,1
21000035,0
21800137,2
21400689,0
29700686,1
21100259,0
21900492,2
20600084,0
28800142,1
21501043,0
29901009,0
20100237,0
20601151,0
21800831,2
29300001,1
29100237,1
29800345,0
20901143,2
29700047,0
28900030,1
20900014,1
21500360,2
22000786,2
29400577,0
29901119,0
21001147,0
40300224,0
20400874,0
28900068,0
29900355,1
20801083,2
20800473,0
29900736,2
21700666,2
29101050,1
21301202,2
49400001,0
29300187,1
29200566,1
21900901,2
29400317,0
21400069,0
20200095,0
21400002,0
21100116,2
22000275,2
28900659,1
28800709,1
49200041,1
29500891,2
20000827,1
21800709,2
21500292,2
28901038,1
22000136,2
20301143,0
29201076,1
29100931,0
29900803,0
21000110,0
21300424,0
21600063,2
21300050,2
20600743,0
20600837,0
28900756,1
21700264,1
20800284,1
21500038,1
28900624,1
22000182,2
20201048,1
21500485,2
29700828,0
29200613,1
20700393,0
22100902,2
21800864,2
29100865,1
21600244,2
29400677,0
21500630,0
28600510,1
29300849,0
41700317,2
28800357,1
20100355,0
22000421,2
28600433,1
21801125,2
29800208,0
29800002,0
29700184,0
22100126,2
28500932,1
28700049,1
21500324,2
29900137,1
20000415,0
20800732,2
29700987,1
21700198,0
29500468,0
40300302,0
29500255,0
21000213,0
20100114,0
21000904,0
28600680,1
29200252,0
29300685,0
21400061,1
20800864,0
22001012,2
48500321,1
21700523,0
20700177,0
20501167,0
21700895,2
29600044,0
29401058,0
20900105,0
29300724,1
21400927,2
20000390,0
21700708,2
21300489,0
20100606,0
21500856,2
20800768,2
29000270,1
29700093,1
21601126,2
21801199,2
20700397,0
29300966,0
20901189,0
20200568,0
22101222,2
20500846,0
29901189,1
29800089,1
28800345,1
20200987,0
20300185,2
20700767,0
20500649,0
29600651,0
48800007,0
20700554,0
29900544,0
29100521,0
28500623,1
21301156,2
29700756,0
21301041,2
28500297,1
42100405,2
20300863,1
28900076,1
21500848,2
28600166,1
22100139,2
21000540,0
21500379,2
29400369,1
29200518,1
20401116,0
29500644,1
20400191,0
21800236,2
22100112,2
21000697,0
21400565,2
41100215,0
21300082,0
21700938,0
20000292,2
20400723,2
21900141,2
20300026,0
20100960,0
29300370,1
20801010,0
28900306,1
21300856,0
22000787,2
20600858,0
20300218,0
28900651,1
20101127,0
20200998,0
29300577,0
21600642,0
29500035,0
20700090,0
28700655,1
20000782,0
20200072,0
21300861,2
20700194,0
28800693,1
40800102,0
20700184,1
21300587,0
20300373,0
20801124,1
29900950,0
29700522,1
29700636,1
29300151,1
29200560,1
20001010,0
20500346,0
20201016,1
20600125,0
20800985,0
20200928,2
29901068,0
29700451,0
41400204,2
20500601,0
21000439,2
20501003,0
29701039,0
21700896,2
21300402,0
42100152,2
20200440,0
22000534,2
28900577,0
28800337,1
29200491,1
20300770,1
20600926,0
20700103,0
21300998,0
29900141,1
29700197,0
20100443,0
20800238,0
20500856,0
22000033,2
21600868,2
29201083,1
29700306,0
28700517,1
28700580,1
49700076,0
20600319,0
21100768,0
29700608,1
29000911,1
21900870,2
21500456,2
21000793,0
29100714,1
21600163,2
21000970,1
29900898,0
21800708,2
21600279,2
20000274,0
20900885,0
21301210,0
29500445,0
29000068,1
21400616,0
21700496,2
29300515,1
21600342,2
29100006,1
20001157,0
28600465,1
20500823,0
29800243,1
21100504,0
28900543,1
29501144,0
28500482,1
29200120,1
29600423,0
29500598,0
29000751,0
20900307,0
28500475,1
28600250,1
21600746,0
29600858,1
22100975,2
49700012,0
29000929,1
21500198,2
20300808,0
29200345,1
20400195,0
28800898,1
21900577,2
21800318,2
21300726,2
20001075,1
21600944,0
28600256,1
40800111,1
28900210,1
21900677,2
28600793,1
28600835,1
29401025,0
20100589,2
21901271,2
20700232,2
20300107,0
20200783,0
21401123,0
20100767,0
29400039,1
29200238,1
20300036,1
29001018,1
29800087,1
29200919,0
29100923,1
21600053,0
29000355,1
21000981,1
21600276,0
20500041,0
20400057,0
28500446,1
28500480,1
29500796,0
29900644,0
20701072,1
21100083,1
28500484,1
41100123,0
21600220,2
21400793,0
20300514,2
22100765,2
21800775,2
29000132,1
28600025,1
21700204,2
21800778,2
21100547,0
29100131,1
40800304,2
29701033,1
20400454,1
20100363,0
21600192,0
20001124,0
22000740,2
28500567,1
20300450,0
21900031,2
20400961,0
20401069,1
20901208,2
20000692,0
22100408,2
29800550,0
29400667,1
29500281,1
29700129,1
29700385,0
29300643,1
22000091,2
22000799,2
29100225,1
29800036,0
20100675,1
28800428,1
21900744,2
29000965,1
29000638,1
20300910,0
41200151,0
29600847,0
29500836,0
22100037,2
28600370,1
22000347,2
21700488,0
29000771,0
20600173,0
21301220,1
29500656,0
20400853,0
21700480,0
22100404,2
20500551,1
20300084,0
29400080,0
20400684,0
20000028,0
21801099,2
41300135,0
28500606,1
29000104,1
20001060,2
29400942,0
21700635,2
21500043,0
40400121,0
20500235,0
28900057,0
22100845,2
20400759,0
29400849,0
21000179,0
21700094,2
20400570,0
29100941,1
29500967,0
40800313,0
20000354,1
29500220,0
20700806,0
29800020,0
49600083,0
21500225,2
20901190,0
21000926,1
29500874,1
21700295,2
29400770,0
22100760,2
21900557,2
20101049,0
21600142,2
29200027,1
20100149,0
28600300,0
29200242,1
28700371,1
49700008,0
28800008,1
29201045,1
21301110,0
28500502,1
41600163,2
29400828,1
28700115,1
21901277,2
21000896,0
29300246,0
20100703,0
28900622,1
21700603,2
29500245,0
28900229,1
49800004,0
21400148,1
20500725,0
20100138,0
29400556,0
20800793,0
41600401,2
29800449,0
29400550,1
21300541,2
21500907,2
29100140,1
28800666,1
20800642,0
29701155,0
21400117,2
20000172,0
20701202,1
21701074,2
20600860,0
21400270,0
20800283,0
22101203,2
21800050,1
29200612,1
20500010,0
20100934,0
29600655,0
21001095,0
20100494,0
28600383,1
21400136,0
29100134,1
29300227,1
29100220,1
29300453,0
20601028,0
21700718,2
29100575,1
28700407,1
29800499,0
29700163,0
20000400,0
21600324,2
21600045,0
21900850,2
21800525,2
21801031,2
20300131,1
29600788,0
21900020,2
28900309,1
20100759,1
20300781,0
22100569,2
29400241,0
22000078,2
29600367,0
20200107,0
21701059,2
21900116,2
20000254,0
29200152,1
40900133,0
21700498,2
21100609,0
20400992,2
28800216,1
21800459,0
20900661,2
29200842,1
21900910,2
21301152,0
20900812,0
21400195,0
41900225,2
20500044,2
20000298,0
20200915,0
20600259,0
20200946,0
48600065,1
20100276,1
29100556,1
21601132,2
29300509,0
21800063,2
29900773,0
29600765,0
29200561,1
29700996,0
22100042,2
21800442,2
29500090,0
21601175,0
29901145,1
29500580,1
29301047,1
29501106,1
29700223,0
29300665,1
29700151,0
20300907,2
29901079,0
21400561,0
20400249,0
21301145,2
29300789,1
21700748,2
29700369,0
29800523,0
20101028,0
21800776,2
29900264,0
20400442,0
21900936,2
21300356,0
20700213,0
28800454,1
20000455,0
21400272,2
29900146,1
21600069,2
20900036,0
29001060,1
28900355,0
20700723,0
28800931,1
20200756,0
21100014,0
29301084,0
20801197,0
29400835,0
41300236,2
21000278,0
21900617,2
21900179,2
29100626,0
29300958,1
20200537,0
20100648,0
22000049,2
22000962,2
29500077,0
21501175,2
20900468,2
41600177,0
21400274,0
20900598,2
22001073,2
21400668,2
20300207,1
28700100,1
20901023,0
28800980,1
21900028,2
29600434,0
20600902,1
29700336,1
29000975,1
21000073,0
40700301,0
21000529,2
28900733,1
40200172,1
20300752,1
29200012,1
20500535,0
29700002,1
20800472,0
21400869,2
41900153,2
28700154,1
21900120,2
20500752,0
29000949,1
29400111,0
29500658,0
29300405,0
29500883,0
21500527,2
28700792,1
48800032,1
20200428,0
29800026,1
29700152,0
29601062,2
22100423,2
20100794,1
28600294,1
28900832,1
29901093,0
29100142,0
29700769,0
20600064,1
20400911,2
20200431,0
48600053,1
29200936,0
20901221,2
20600099,0
21700859,2
20700434,0
20900605,2
21900373,2
40200311,0
21000378,0
28700425,1
29000560,1
21401127,0
29500977,1
28800950,1
28600185,1
28800422,1
29200035,1
29300289,0
20000067,0
28500583,1
21000689,1
28900677,0
20301153,0
41100403,0
20600062,0
21300850,2
20401138,2
20600187,0
29800643,0
20600351,1
40800133,0
22100456,2
28500869,1
41900222,2
20900772,0
29500119,2
29700157,1
21700643,2
49000032,1
29300786,1
21300102,0
22001079,2
28800159,1
22100799,2
20900883,0
28900860,1
29000429,1
21300732,2
20800630,0
21500348,0
21300854,2
20200619,1
21100201,0
21000638,1
